contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
728,"Yelping you 2 stars for the drink,but I gotta give you 1 for delivery speed,Brah.",1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,81
728,Took you a while to get here...Let's get started on my finances.,1.2261904761904765,0.0489452446070841,84,66,17,1,False,True,64
728,"It's all a matter of perspective, bro",1.2261904761904765,0.0517928441224476,84,67,15,2,False,False,37
728,Where's the ship? I need  refill.,1.2261904761904765,0.0544918382414928,84,68,13,3,True,True,33
728,I've come to enjoy working from home.,1.2261904761904765,0.0517928441224476,84,67,15,2,False,True,37
728,"If you like Pina Coladas
And you have half a brain,
You got kicked out of the Whitehouse
Here’s where you go to complain.",1.2261904761904765,0.0570633171799702,84,69,11,4,False,True,121
728,It's the staycation that never ends!,1.2261904761904765,0.0489452446070841,84,66,17,1,False,True,36
728,Correctissimo. It's not only the last straw but the last of the Pina Colada mix!,1.2261904761904765,0.0570633171799702,84,69,11,4,False,True,80
728,"I know, I know. The biodegradable straws are on their way.",1.2261904761904765,0.0489452446070841,84,66,17,1,False,True,58
728,There was hardly any rum in this last one.,1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,42
728,"Your timing is impeccable. After nothing but coconuts for seven years, I was just thinking how nice it would be to get some protein in the diet.",1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,144
728,"Oh,  they just closed the bar,  bruh.",1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,37
728,"The name's Toll, Aaron Toll, but you may call me A.Toll. (cue the spy music)",1.2261904761904765,0.0544918382414928,84,68,13,3,False,False,76
728,It it’s five o’clock somewhere so take off your other shoe and chill.,1.2261904761904765,0.0489452446070841,84,66,17,1,False,True,69
728,I will share if you brought your own straw!,1.2261904761904765,0.0570633171799702,84,69,11,4,False,True,43
728,Fridays are casual. No tie required,1.2261904761904765,0.0517928441224476,84,67,15,2,False,False,35
728,Welcome to Trump Island!,1.2261904761904765,0.0570633171799702,84,69,11,4,False,True,24
728,"Dude, it's a ""K"" shaped recovery.",1.2261904761904765,0.0459214028204978,84,65,19,0,False,True,33
728,You're late for our breakfast meeting Felix.,1.2261904761904765,0.0517928441224476,84,67,15,2,False,True,44
728,"I hope you have a chaise lounge in that briefcase, 'cause this one is taken!",1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,76
728,Best Mai-tai I've had since Walter Reed.,1.2261904761904765,0.0570633171799702,84,69,11,4,False,True,40
728,Would you be interested in a Umbrella policy?,1.2261904761904765,0.0544918382414928,84,68,13,3,True,True,45
728,Don’t be afraid. You’re going to beat this. Drink?,1.2261904761904765,0.0544918382414928,84,68,13,3,True,True,50
728,I don't understand why you're having such problems. Getting stranded on this island has been a blessing from God for me.,1.2261904761904765,0.0570633171799702,84,69,11,4,False,True,120
728,Where’s the boat with the rest of my crew?,1.2261904761904765,0.0517928441224476,84,67,15,2,True,True,42
728,Sit over there for 10 days.,1.2261904761904765,0.0570633171799702,84,69,11,4,False,True,27
728,"I’ve been here since January 2017 .... gee, time flies .... is it January 2021 already?!",1.2261904761904765,0.0595238095238095,84,70,9,5,True,True,88
728,immigration is always difficult at the beginning,1.2261904761904765,0.0570633171799702,84,69,11,4,False,False,48
728,"If you must, yeah, it is quarantining.",1.2261904761904765,0.0517928441224476,84,67,15,2,False,True,38
728,I’d love to invite you to stay Old Chap but I’m afraid  diameter is only 5 feet.,1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,80
728,"My island, my shade.
Here!  Wanna try the Kool-Aid?",1.2261904761904765,0.0489452446070841,84,66,17,1,True,True,51
728,"Captain, unless there's lots of those little bottles of rum in that briefcase you'll have to find your own island.",1.2261904761904765,0.0489452446070841,84,66,17,1,False,True,114
728,I'm social distancing. Please go away.,1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,38
728,"Sorry, I already drank yours.",1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,29
728,They send Census takers all the way out here?,1.2261904761904765,0.0489452446070841,84,66,17,1,True,True,45
728,"I would share, but we have to stay 6 feet apart",1.2261904761904765,0.0544918382414928,84,68,13,3,False,False,47
728,Didn’t you get the memo brah? It’s casual Friday.,1.2261904761904765,0.0544918382414928,84,68,13,3,True,True,49
728,"You don’t happen to have some sunscreen with you, do you?",1.2261904761904765,0.0570633171799702,84,69,11,4,True,True,57
728,Uber. You?,1.2261904761904765,0.0517928441224476,84,67,15,2,True,True,10
728,The 14-day quarantine here isn’t too bad.,1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,41
728,"I appreciate the effort, but I'm really not interested in life insurance",1.2261904761904765,0.0544918382414928,84,68,13,3,False,False,72
728,"'Swimming' the extra mile won't get you that raise, Pete.",1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,57
728,I infer you got the discount fare.,1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,34
728,Did you remember the umbrellas?,1.2261904761904765,0.0517928441224476,84,67,15,2,True,True,31
728,I can't take you anywhere.,1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,26
728,You didn't have to rush buddy; last call is not for another two hours.,1.2261904761904765,0.0595238095238095,84,70,9,5,False,True,70
728,The other option was to greet you with nothing but a smile.,1.2261904761904765,0.0544918382414928,84,68,13,3,False,True,59
728,You must have seen my 'help wanted' smoke signals.,1.2261904761904765,0.0489452446070841,84,66,17,1,False,True,50
728,Quarantine busted,1.2261904761904765,0.0544918382414928,84,68,13,3,False,False,17
728,“Have a drink and stay awhile.”,1.2261904761904765,0.0517928441224476,84,67,15,2,False,False,31
728,It's a radio . . . It needs batteries,1.2261904761904765,0.0489452446070841,84,66,17,1,False,False,37
728,Did you bring a mask?,1.2261904761904765,0.0517928441224476,84,67,15,2,True,True,21
728,I didn’t get the memo,1.2261904761904765,0.0517928441224476,84,67,15,2,False,False,21
728,Welcome to the office,1.2261904761904765,0.0570633171799702,84,69,11,4,False,False,21
728,"Trust me, you’re gonna love it here.",1.2261904761904765,0.0459214028204978,84,65,19,0,False,True,36
728,The New Yorker caption contest is an insult to the cartoonist's art. You should be fucking ashamed of yourselves,1.2261904761904765,0.0595238095238095,84,70,9,5,False,False,112
728,They never ask you to bring the record player when asking ‘what are your top ten desert island records’,1.2261904761904765,0.0544918382414928,84,68,13,3,False,False,103
728,"Have a drink, it’s going to be a while.",1.2261904761904765,0.0517928441224476,84,67,15,2,False,True,39
728,I finally found a place with no HOA fees.  You?,1.2261904761904765,0.0517928441224476,84,67,15,2,True,True,47
728,Thanks for bringing me my takeout coconut water but you forgot my fries.,1.2261904761904765,0.0570633171799702,84,69,11,4,False,True,72
728,"glad to see you finally made it out of the office, Bob",1.2261904761904765,0.0517928441224476,84,67,15,2,False,False,54
728,"I’m having a tough time, too. Can you believe this is my first vacation in six months?",1.2261904761904765,0.0595238095238095,84,70,9,5,True,True,86
728,Dude did you get tested before you got stranded.,1.2261904761904765,0.0517928441224476,84,67,15,2,False,True,48
728,Welcome to Remote Worker Island 🌴 e n j o y...,1.2261904761904765,0.0570633171799702,84,69,11,4,False,True,46
728,It’s all about state of mind.,1.2261904761904765,0.0618865545403169,84,71,7,6,False,True,29
728,"Honestly, I came here by choice",1.2261904761904765,0.0517928441224476,84,67,15,2,False,False,31
728,Ever heard of influencer marketing?,1.2261904761904765,0.0517928441224476,84,67,15,2,True,True,35
728,"I’d offer you a drink, but I’m on vacation.”",1.2261904761904765,0.0544918382414928,84,68,13,3,False,False,44
728,"Coconutflix and chill, dude.",1.225,0.0502367811191679,80,63,16,1,False,True,28
728,What's in the briefcase?,1.225,0.0561840330487252,80,65,12,3,True,True,24
728,Welcome to paradise in 2020.,1.225,0.0615593775311716,80,67,8,5,False,True,28
728,this timeshare is a great investment!,1.225,0.0532934318037196,80,64,14,2,False,True,37
728,It's the last one.,1.225,0.0532934318037196,80,64,14,2,False,True,18
728,Tide goes out in about six hours ... that gives you some time to clean up before the bar maids come back.,1.225,0.0502367811191679,80,63,16,1,False,True,105
728,And then you just drink 'em both up.,1.225,0.0532934318037196,80,64,14,2,False,True,36
728,"Yes, I was sitting across the aisle from you on the plane.
NO,I did not tip the flight captain.",1.225,0.0502367811191679,80,63,16,1,False,True,95
728,"Knock, knock.",1.225,0.0589330235591453,80,66,10,4,False,True,13
728,"Bummer, do you have masks for both of us.",1.225,0.0561840330487252,80,65,12,3,False,True,41
728,Did you really think I was avoiding you over a measly $50.,1.225,0.0589330235591453,80,66,10,4,False,True,58
728,If you like piña coladas,1.225,0.0561840330487252,80,65,12,3,False,False,24
728,Next time let's just use ZOOM.,1.225,0.0561840330487252,80,65,12,3,False,True,30
728,Someone has to be the bossman.,1.225,0.0561840330487252,80,65,12,3,False,True,30
728,I hope you remembered to bring more cocktail umbrellas.,1.225,0.0589330235591453,80,66,10,4,False,True,55
728,"I must admit, you insurance salesmen are quite persistent.",1.225,0.0615593775311716,80,67,8,5,False,True,58
728,"Your on the wrong Survivor set, man!",1.225,0.0615593775311716,80,67,8,5,False,True,36
728,Social yes.  Distancing no.,1.225,0.0502367811191679,80,63,16,1,False,True,27
728,I'm on the do not call on list.  Go away.,1.225,0.0532934318037196,80,64,14,2,False,True,41
728,Got any sunscreen?,1.225,0.0532934318037196,80,64,14,2,True,True,18
728,There's a tree if you want to hang out,1.225,0.0532934318037196,80,64,14,2,False,False,38
728,"Hey, 6 feet dude!",1.225,0.0532934318037196,80,64,14,2,False,True,17
728,"Relax ,In about twenty years you’ll love it here.",1.225,0.0561840330487252,80,65,12,3,False,True,49
728,Make yourself at home.,1.225,0.0589330235591453,80,66,10,4,False,True,22
728,I did tell you to have a stay at home job.,1.225,0.0561840330487252,80,68,8,4,False,True,42
728,"I know, I said ""In My Father’s house are many mansions; if it were not so, I would have told you. I go to prepare a place for you,"" but that just didn't work out.  Anyway, welcome.",1.225,0.0589330235591453,80,66,10,4,False,True,180
728,You got any lime for my coconut?,1.225,0.0502367811191679,80,63,16,1,True,True,32
728,"Relax, man.  Lose the tie.",1.225,0.0589330235591453,80,66,10,4,False,True,26
728,I've been waiting for a refill for hours now.,1.225,0.0532934318037196,80,64,14,2,False,True,45
728,"Fine, I'll buy the stupid life insurance policy if you promise to stop following me.",1.225,0.0561840330487252,80,65,12,3,False,True,84
728,You got to pay them cash or they get twitchy.,1.225,0.0532934318037196,80,64,14,2,False,True,45
728,"Sure, I’m interested in purchasing a tanning bed, but would you mind coming back tomorrow?",1.225,0.0502367811191679,80,63,16,1,True,True,90
728,Please say you brought a refill.,1.225,0.0561840330487252,80,65,12,3,False,True,32
728,The name's Saturday . . . James Saturday.,1.225,0.0561840330487252,80,65,12,3,False,True,41
728,It's attitude.,1.225,0.0532934318037196,80,64,14,2,False,True,14
728,"I don't need a life policy, man, I'm set.",1.225,0.0561840330487252,80,65,12,3,False,True,41
728,"You'll get used to it.  I'm having  a 'Coconut-rum Castaway.'
Want a 'Marooned Mojito'?",1.225,0.0532934318037196,80,64,14,2,True,True,87
728,"So you're from Publishers Cleraring House here to tell me I've won $5,000 a week for the rest of my life and wondering why I'm not jumping up and down or something? Right?",1.225,0.0561840330487252,80,65,12,3,True,True,171
728,"If you came here to remediate white fragility, you’ve come to the right place.",1.225,0.0561840330487252,80,65,12,3,False,True,78
728,"Yep, you’ll have ta’ quarantine for 14 days and nope, there’s no signal out here.",1.225,0.0589330235591453,80,66,10,4,False,True,81
728,What's with the necktie?,1.225,0.0532934318037196,80,64,14,2,True,True,24
728,"Please consider MY health-
Wear a mask!",1.225,0.0532934318037196,80,64,14,2,False,True,39
728,You're hired. You can start by feeding the sharks on your way out.,1.225,0.0589330235591453,80,66,10,4,False,True,66
728,Sorry bud. Never tip.,1.225,0.0502367811191679,80,63,16,1,False,True,21
728,"Chill Brah, Mr. Rourke won't be back 'til Tuesday.",1.225,0.0561840330487252,80,65,12,3,False,True,50
728,"Enough with the role-playing, dude.  Just chill.",1.225,0.0502367811191679,80,63,16,1,False,True,48
728,You need a mask to stay here.,1.225,0.0561840330487252,80,65,12,3,False,True,29
728,It's all about accepting what life give you.,1.225,0.0502367811191679,80,63,16,1,False,True,44
728,"I counting on three sheets to the wind, what's your angle?",1.225,0.0589330235591453,80,66,10,4,True,True,58
728,"All good. No COVID here""",1.225,0.0561840330487252,80,65,12,3,False,False,24
728,The neighborhood?  That tree is MINE!,1.225,0.0615593775311716,80,67,8,5,True,True,37
728,You were expecting Beyonce?,1.225,0.0561840330487252,80,65,12,3,True,True,27
728,Want to join my pod?,1.225,0.0561840330487252,80,65,12,3,True,True,20
728,Didn’t you get the memo? It said business casual.,1.225,0.0561840330487252,80,65,12,3,True,True,49
728,This is what you meant by quarantining?,1.225,0.0561840330487252,80,65,12,3,True,True,39
728,"Sorry dude, no one named Dave is allowed on the sovereign sands of Tom's Island, but thanks for stopping by.",1.225,0.0502367811191679,80,63,16,1,False,True,108
728,The two types of people in a group project.,1.225,0.0502367811191679,80,63,16,1,False,True,43
728,"This might be a long shot, but I don’t suppose there’s any rum in that briefcase of yours?",1.225,0.0532934318037196,80,64,14,2,True,True,90
728,"Thanks for taking care of that report for me, I've been underwater here.",1.225,0.0615593775311716,80,67,8,5,False,True,72
728,I bought that cart at your bankruptcy auction.,1.225,0.0589330235591453,80,66,10,4,False,True,46
728,"Dude, get out of those clothes and relax.",1.225,0.0589330235591453,80,66,10,4,False,True,41
728,This will make up for all those vacation days you never seem to use.,1.225,0.0502367811191679,80,63,16,1,False,True,68
728,"I take it you must be the new waiter.
Make the next one a “Bahama Mama” and then a “Sex On A Beach.”",1.225,0.0532934318037196,80,64,14,2,False,False,100
728,"Dude, your 501k just set sail.",1.225,0.0532934318037196,80,64,14,2,False,True,30
728,"Is this your first ""trip"" to the Mar-a-Lago reality show?",1.225,0.0502367811191679,80,63,16,1,True,True,57
728,"Hey, I'm living the dream, not your reality.",1.225,0.0561840330487252,80,65,12,3,False,True,44
728,"I'm telling you, working from home has really grown on me.",1.225,0.0502367811191679,80,63,16,1,False,True,58
728,Have a sip. It's the last coconut.,1.225,0.0561840330487252,80,65,12,3,False,True,34
728,"Sorry, I’m canceling my home insurance.",1.225,0.0532934318037196,80,64,14,2,False,True,39
728,No Netflix. Just chill.,1.225,0.0561840330487252,80,65,12,3,False,True,23
728,"Let me guess, another stranded island joke?",1.225,0.0589330235591453,80,66,10,4,True,True,43
728,You just have to show 'em your membership.,1.225,0.0561840330487252,80,65,12,3,False,True,42
728,"You’re late. So tell me, where do you see yourself in 5 years?",1.225,0.0502367811191679,80,63,16,1,True,True,62
728,You got jury service again?,1.225,0.0532934318037196,80,64,14,2,True,True,27
728,You left New York too?,1.225,0.0532934318037196,80,64,14,2,True,True,22
728,It looks like you could really use one of these.,1.225,0.0502367811191679,80,63,16,1,False,True,48
728,"Sorry dude, not hiring.",1.225,0.0532934318037196,80,64,14,2,False,True,23
728,Light up a joint and enjoy paradise with me.,1.225,0.0532934318037196,80,64,14,2,False,True,44
728,"Excuse me, you're blocking my sun.",1.225,0.0561840330487252,80,65,12,3,False,True,34
728,It’s all in the attitude,1.225,0.0589330235591453,80,66,10,4,False,False,24
728,Here have one of these we’re all out of Corona,1.225,0.0502367811191679,80,63,16,1,False,False,46
728,"The service is great, if you know somebody.",1.225,0.0502367811191679,80,63,16,1,False,True,43
728,Welcome to Fyre Festival,1.225,0.0615593775311716,80,67,8,5,False,False,24
728,"It's not that bad once you get used to it, trust me.",1.225,0.0532934318037196,80,64,14,2,False,True,52
728,The unemployment benefits really were better at the beginning of the pandemic.,1.225,0.0589330235591453,80,66,10,4,False,True,78
728,They said this conference room would be free from 2:00pm-3:00pm,1.225,0.0502367811191679,80,63,16,1,False,False,63
728,I’m self-quarantining bro - it’s not advisable for you to be here.,1.223529411764706,0.0564507434785547,85,70,11,4,False,True,66
728,"The service is good, but the room is a bit small.",1.223529411764706,0.0484391402156129,85,67,17,1,False,True,49
728,Must be Happy Hour!,1.223529411764706,0.0539126552347745,85,69,13,3,False,True,19
728,"Your pizza sir, cold but not wet.",1.223529411764706,0.0588795251687674,85,71,9,5,False,True,33
728,I up-cycled your shoe to make a cup for my coconut waters.,1.223529411764706,0.0564507434785547,85,70,11,4,False,True,58
728,And I assume you brought something to play the albums on.,1.223529411764706,0.0564507434785547,85,70,11,4,False,True,57
728,"No, it’s a drink, what’s a Wilson anyway?",1.223529411764706,0.0512490229140589,85,68,15,2,True,True,41
728,Greetings. It's cocktail hour.,1.223529411764706,0.0512490229140589,85,68,15,2,False,True,30
728,I could do with a refill,1.2222222222222223,0.058267158231675,81,67,10,4,False,False,24
728,"Sorry, dude, I snagged the last coconut.",1.2222222222222223,0.0527046276694729,81,65,14,2,False,True,40
728,You may call me The Donald.,1.2222222222222223,0.0527046276694729,81,65,14,2,False,True,27
728,"Oh, did I click “Personal visit requested”, sorry, I meant to say “Please contact me by email”",1.2222222222222223,0.0496903994999952,81,64,16,1,False,False,94
728,Hi honey. How was your day at the office?,1.2222222222222223,0.0608580619450184,81,68,8,5,True,True,41
728,Welcome to Pina Colada Island.,1.2179487179487178,0.0595449384872119,78,65,9,4,False,True,30
728,"Sorry bro, this was the last piña colada on the island.",1.2179487179487178,0.0595449384872119,78,65,9,4,False,True,55
728,Have you seen our waitress?,1.2179487179487178,0.0536618955446524,78,63,13,2,True,True,27
728,Do you want to be the millionaire or his wife?,1.2179487179487178,0.0595449384872119,78,65,9,4,True,True,46
728,"McAfee's the name, John McAfee. Any weapons for sale in that case?",1.2179487179487178,0.0595449384872119,78,65,9,4,True,True,66
728,Relax.  We won't starve.  Tom Hanks showed me how to prepare sushi.,1.2179487179487178,0.0566797968101997,78,64,11,3,False,True,67
728,This dick aint going to suck itself,1.2179487179487178,0.0622784074334451,78,66,7,5,False,False,35
728,"Hey, man; take a swallow before this mirage disappears.",1.2179487179487178,0.0595449384872119,78,65,9,4,False,True,55
728,Got any vodka in that briefcase?,1.2179487179487178,0.0504638355700878,78,62,15,1,True,True,32
728,Could I get a refill?,1.2179487179487178,0.0504638355700878,78,62,15,1,True,True,21
728,"If you like coconuts, you came to the right place.",1.2179487179487178,0.0504638355700878,78,62,15,1,False,True,50
728,I said with olives.,1.2179487179487178,0.0566797968101997,78,64,11,3,False,True,19
728,I want the briefcase and the shoe for this drink.,1.2179487179487178,0.0595449384872119,78,65,9,4,False,True,49
728,Please tell me you didn’t lose your pen.,1.2179487179487178,0.0595449384872119,78,65,9,4,False,True,40
728,I believe I said top shelf.,1.2179487179487178,0.0504638355700878,78,62,15,1,False,True,27
728,"While you're up, how about getting me a refill?",1.2179487179487178,0.0566797968101997,78,64,11,3,True,True,47
728,"Sorry, I got the last coconut.",1.2179487179487178,0.0566797968101997,78,64,11,3,False,True,30
728,"The drinks are great, but the service is terrible.",1.2179487179487178,0.0536618955446524,78,63,13,2,False,True,50
728,Thirsty?,1.2179487179487178,0.0622784074334451,78,66,7,5,True,True,8
728,"If you're really Tom Hanks, where's Wilson?",1.2179487179487178,0.0595449384872119,78,65,9,4,True,True,43
728,"Dude! Welcome! You just missed the cocktail service, but the amuse bouches should be along any minute.",1.2179487179487178,0.0536618955446524,78,63,13,2,False,True,102
728,"Sorry, but insurance is the last thing on my mind right now.",1.2179487179487178,0.0566797968101997,78,64,11,3,False,True,60
728,"Howzit Brah,  you came a long wave to like work remote,  but there's like nah wifi.",1.2179487179487178,0.0595449384872119,78,65,9,4,False,True,83
728,Finally.  I'll take two beach towels.,1.2179487179487178,0.0566797968101997,78,64,11,3,False,True,37
728,I asked for it with ice.,1.2179487179487178,0.0536618955446524,78,63,13,2,False,True,24
728,"You know, John, I think the problem is that you see the coconut as half empty",1.2179487179487178,0.0536618955446524,78,63,13,2,False,False,77
728,Where've you been? I could use another.,1.2179487179487178,0.064896844033023,78,67,5,6,True,True,39
728,"Taxes schmaxes. Dude, on this island, I’m the president.",1.2179487179487178,0.0536618955446524,78,63,13,2,False,True,56
728,"Hey, it's not Waikiki but we can pretend...",1.2179487179487178,0.0595449384872119,78,65,9,4,False,True,43
728,I'm working on my 74th version of a coconut cocktail.,1.2179487179487178,0.0595449384872119,78,65,9,4,False,True,53
728,I don't know why you risked your life to save me. Being stuck here is a blessing from God during these times.,1.2179487179487178,0.0566797968101997,78,64,11,3,False,True,109
728,Did you try asking your dad for a loan?,1.2179487179487178,0.0536618955446524,78,63,13,2,True,True,39
728,Don't tell me I didn't warn you...,1.2179487179487178,0.0504638355700878,78,62,15,1,False,True,34
728,Don't tell me you didn't bring the ice.,1.2179487179487178,0.0536618955446524,78,63,13,2,False,True,39
728,Looks like someones been hitting the sandbar pretty hard.,1.2179487179487178,0.0566797968101997,78,64,11,3,False,True,57
728,"Howard, wake up. The meetings over.",1.2179487179487178,0.0566797968101997,78,64,11,3,False,True,35
728,"No thanks, I'm insured.",1.2151898734177216,0.0588510739484384,79,66,9,4,False,True,23
728,Dude!!  What took you!?,1.2151898734177216,0.0530500614065464,79,64,13,2,True,True,23
728,Who picked who? ...alone on a desert island  for life.,1.211111111111111,0.0486892986328558,90,73,15,2,True,True,54
728,"I meant to zoom a meeting, not to zoom to meet me.",1.2105263157894737,0.0571725289010537,76,63,10,3,False,True,50
728,"When we get back, I'm totally pitching a show with the high concept tag - ""It's 'The Odd Couple' meets 'Lost.'""",1.2105263157894737,0.0540168572573356,76,62,12,2,False,False,111
728,"Well, this is the price you pay for missing company picnics.",1.2105263157894737,0.047075115315785,76,60,16,0,False,True,60
728,I've been here since December 2016.,1.2105263157894737,0.0540168572573356,76,62,12,2,False,True,35
728,Weren't you sitting in the aisle seat?,1.2105263157894737,0.0506650143094514,76,61,14,1,True,True,38
728,I was sent to monitor and report on your eye movements and facial expressions.,1.2105263157894737,0.047075115315785,76,60,16,0,False,True,78
728,"Another round, please.",1.2105263157894737,0.0571725289010537,76,63,10,3,False,True,22
728,Welcome!  No masks necessary here if you have proof of a negative COVID test within 72 hours....,1.2105263157894737,0.0571725289010537,76,63,10,3,False,True,96
728,I'll give you a sip for what's in the case.,1.2105263157894737,0.0506650143094514,76,61,14,1,False,True,43
728,You can stay so long as you change out of that dreadful outfit.,1.2105263157894737,0.0540168572573356,76,62,12,2,False,True,63
728,What I thought summer 2020 would be like vs. what it actually felt like,1.2105263157894737,0.0506650143094514,76,61,14,1,False,False,71
728,"So, my man, how has the lockdown affected your life?",1.2105263157894737,0.0540168572573356,76,62,12,2,True,True,52
728,Are you sure that's what they meant by 'Start working remotely'?,1.2105263157894737,0.0506650143094514,76,61,14,1,True,True,64
728,Let's see how resourceful you are:  I need a refill!,1.2105263157894737,0.0571725289010537,76,63,10,3,False,True,52
728,What am I missing — the bar??,1.2105263157894737,0.0601629059630956,76,64,8,4,True,True,29
728,OK...YOU CAN HAVE THE COCONUT IF YOU TELL ME WHAT'S SO DAMN IMPORTANT ABOUT THE BRIEFCASE?,1.2105263157894737,0.0571725289010537,76,63,10,3,True,True,90
728,"You think you are having a bad day, this is well rum!",1.2105263157894737,0.0571725289010537,76,63,10,3,False,True,53
728,You new here? See this? Very valuable coconut! Mine.,1.2105263157894737,0.0540168572573356,76,62,12,2,True,True,52
728,"I used to look just like you.  You’ve got to learn to relax, man.",1.2105263157894737,0.0571725289010537,76,63,10,3,False,True,65
728,"Like I said, 'You should have been here last week.",1.2105263157894737,0.0601629059630956,76,64,8,4,False,True,50
728,They said coconut water is good for Covid!,1.2105263157894737,0.0506650143094514,76,61,14,1,False,True,42
728,How recently have you been tested for the virus?,1.2105263157894737,0.0506650143094514,76,61,14,1,True,True,48
728,If you want to be my intern would are going to have to change your attitude,1.2105263157894737,0.0571725289010537,76,63,10,3,False,False,75
728,Current events are overrated.,1.2105263157894737,0.0506650143094514,76,61,14,1,False,True,29
728,Rule number one:  Six feet apart at all times.,1.2105263157894737,0.0540168572573356,76,62,12,2,False,True,46
728,Did you bring sunscreen?,1.2105263157894737,0.0571725289010537,76,63,10,3,True,True,24
728,"Dude, chill, for on this island no man is a mask.",1.2105263157894737,0.0571725289010537,76,63,10,3,False,True,49
728,"You didn't buy the first-class ticket, did you?",1.2105263157894737,0.0571725289010537,76,63,10,3,True,True,47
728,And stop calling me Wilson.,1.2105263157894737,0.0540168572573356,76,62,12,2,False,True,27
728,"Oh, hey, great-- since you're up, would you be a pal and get me a refill? You're the best!",1.2105263157894737,0.0540168572573356,76,62,12,2,True,True,90
728,"I'm sorry, but this island is reserved for people who got tax cuts by claiming their profits were earned outside of the US.",1.2105263157894737,0.0571725289010537,76,63,10,3,False,True,123
728,We’ll get through this crisis together.,1.2105263157894737,0.0540168572573356,76,62,12,2,False,True,39
728,There’s only one stipulation. May I see your antibody results?,1.2105263157894737,0.0506650143094514,76,61,14,1,True,True,62
728,Yikes...I'm sure glad I got here in February,1.2105263157894737,0.0601629059630956,76,64,8,4,False,False,44
728,"I guess since you came all this way, the least I can do is name this drink a “subpoena colada.”",1.207792207792208,0.05338078923628,77,63,12,2,False,False,95
728,"No matter how far I go, you salesmen are always trying to sell me something!",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,76
728,"Welcome to the retreat, you're fired.",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,37
728,"I changed my mind, no life insurance for me.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,44
728,Did you bring any ice?,1.207792207792208,0.0564913458783413,77,64,10,3,True,True,22
728,There you are.  I'll have another mai tai.,1.207792207792208,0.0564913458783413,77,64,10,3,False,True,42
728,"The situation may seem dire, but think about the alternative.",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,61
728,"Listen, pal, you chose to sequester the jury.",1.207792207792208,0.0564913458783413,77,64,10,3,False,True,45
728,"Hey listen man, I don't need any travel insurance.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,50
728,"Now you, too, can start working from home.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,42
728,"They're going to regret offering me free, unlimited coconut oil.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,64
728,Sorry I can’t offer you a chair but tell me again about my insurance premium options,1.207792207792208,0.0500773917035414,77,62,14,1,False,False,84
728,"It's just business, it's not personal",1.207792207792208,0.0564913458783413,77,64,10,3,False,False,37
728,"I ordered a refill almost ten minutes ago, dude.",1.207792207792208,0.0465401080807907,77,61,16,0,False,True,48
728,"There’s only one coconut, but we can share it.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,46
728,Welcome to Mar e Lago!,1.207792207792208,0.05338078923628,77,63,12,2,False,True,22
728,"So when you go back out there, can you bring me another coconut?",1.207792207792208,0.05338078923628,77,63,12,2,True,True,64
728,Welcome to Paradise,1.207792207792208,0.05338078923628,77,63,12,2,False,False,19
728,It's called working from home and I'm brainstorming.,1.207792207792208,0.0594393443672171,77,65,8,4,False,True,52
728,". . . And, I like my coladas with extra ice !",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,45
728,Kick off your other shoe and have a pina colada.,1.207792207792208,0.0564913458783413,77,64,10,3,False,True,48
728,Just in time. This chilling out is killing me.,1.207792207792208,0.0594393443672171,77,65,8,4,False,True,46
728,Rule no. 1: no shoes,1.207792207792208,0.0500773917035414,77,62,14,1,False,False,20
728,You have to learn to adapt to your environment,1.207792207792208,0.05338078923628,77,63,12,2,False,False,46
728,You missed the memo about Casual Friday.,1.207792207792208,0.0500773917035414,77,62,14,1,False,True,40
728,It used to be a deserted island.,1.207792207792208,0.05338078923628,77,63,12,2,False,True,32
728,It takes time to get used to it.,1.207792207792208,0.05338078923628,77,63,12,2,False,True,32
728,"Sorry dude, last call was 10 minutes ago.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,41
728,There's no fresh water so I need you to piss in this coconut,1.207792207792208,0.0500773917035414,77,62,14,1,False,False,60
728,Just don’t own that FedEx package,1.207792207792208,0.0564913458783413,77,64,10,3,False,False,33
